216
0.218904	6.665512	5.362839	155.047122	-0.799410	-0.520913	0.299321
5.993307	3.265276	1.811271	177.567157	-0.385107	0.915025	0.120094
10.055656	7.003506	1.310795	169.453537	-0.051643	-0.673177	-0.737676
6.148198	3.926938	0.502118	89.918784	0.903589	0.201266	-0.378178
9.632902	9.743932	0.460527	116.038136	-0.392589	0.485084	-0.781388
5.104370	1.385211	1.458404	90.389295	-0.825220	0.156413	0.542721
7.235411	1.290082	4.370746	28.090464	-0.408101	-0.539847	0.736219
9.656556	8.120833	9.358520	179.020143	0.481834	0.437234	0.759383
2.789453	9.005600	3.670065	159.650075	0.445507	-0.506251	-0.738399
8.546271	9.767192	1.436103	167.679661	0.069998	0.516877	0.853193
8.945245	9.119910	6.069776	132.273549	-0.023649	0.409009	0.912224
6.860273	3.480150	10.090981	111.096158	0.680686	-0.713890	0.164401
3.699453	0.201662	4.678395	159.965546	0.136390	-0.768187	0.625528
4.988491	9.582213	6.204771	109.784921	0.733392	-0.370446	-0.570004
3.007539	7.367414	5.579581	131.057586	0.942151	0.146531	0.301464
0.753171	0.658209	5.337320	55.556434	-0.584732	-0.240944	-0.774619
1.746078	4.242874	10.497148	94.741637	0.931115	0.351841	0.096086
9.943994	8.870343	1.642335	169.207983	0.072273	-0.997286	-0.014025
5.265350	3.947223	4.335338	153.907930	-0.398876	0.812780	-0.424601
9.059065	4.347893	8.386449	38.031116	0.108949	0.260536	0.959297
0.275890	6.111930	6.596827	170.670934	0.962611	-0.175577	0.206281
7.745494	4.404373	2.377659	40.898709	0.512588	-0.846310	-0.144957
9.836635	1.695195	5.435829	170.428100	0.116981	-0.141801	0.982959
1.045314	2.561718	9.973305	164.536454	-0.826585	0.055805	0.560039
0.720372	5.269675	0.397386	175.907884	0.050407	-0.990415	-0.128595
9.406880	4.584190	2.512683	124.747289	0.302162	-0.134889	0.943665
7.363426	6.120975	6.065740	163.927880	0.849706	0.087578	0.519933
0.324365	8.343240	1.977587	178.458096	-0.149381	0.972691	0.177644
8.031098	2.436341	1.679661	113.297085	0.640942	-0.401434	0.654251
9.935862	4.440730	6.349631	135.925437	0.592076	-0.788764	0.165218
6.402936	1.097350	3.202600	28.926956	-0.500734	-0.303982	-0.810470
0.887151	8.748538	0.658575	137.241477	-0.363446	-0.024541	0.931292
0.697909	10.535447	1.158187	169.050993	0.474469	-0.807315	0.350887
4.232499	6.840943	2.804172	99.036088	-0.477728	0.306206	-0.823416
10.510170	5.522409	10.005441	63.385871	-0.662634	-0.205126	0.720305
8.709013	5.018151	5.505843	40.725321	0.611401	0.577877	-0.540599
0.183317	7.251858	10.067441	143.065687	-0.244265	-0.369313	0.896629
5.990945	8.532293	7.115277	59.001579	0.168056	0.720701	-0.672567
3.867610	1.917657	10.389942	166.751357	-0.900095	-0.033094	-0.434435
5.844556	0.087246	3.904068	120.170628	0.555109	0.672851	0.489005
8.078148	5.151820	0.240857	101.689890	0.332464	0.138969	-0.932821
7.896720	3.331080	4.159712	154.736527	-0.030918	-0.941062	0.336818
2.060182	6.280526	6.224957	160.504937	0.500189	0.831966	0.240089
0.198532	8.876486	5.822459	133.208907	-0.801626	-0.080521	0.592378
4.780529	5.180610	3.752755	143.221676	0.665942	0.063254	0.743317
1.468877	3.406953	8.771231	50.950041	0.003342	0.068570	-0.997641
4.080323	3.692821	3.736839	97.498043	0.653216	0.614331	0.442612
5.583094	4.397040	5.539498	108.879206	-0.632018	0.612809	0.474361
7.497535	1.753236	2.857002	70.779632	0.590450	-0.126547	-0.797091
8.606932	3.656021	5.924557	125.243964	0.882027	0.418901	0.215755
7.235983	8.768988	0.715904	153.323768	0.081331	-0.790105	-0.607552
3.678638	5.979184	8.468708	139.464871	-0.989116	-0.080934	0.122881
7.279290	6.800026	4.284946	139.182958	-0.128775	0.976303	-0.173923
8.827917	1.935222	3.106970	152.900187	-0.255998	-0.585457	0.769224
7.229430	3.888559	8.323125	89.920101	-0.179179	-0.665704	0.724385
9.643793	1.387450	8.071057	179.749465	-0.449941	-0.679299	-0.579747
5.217151	1.224056	7.648734	169.512287	-0.728753	-0.153828	0.667275
6.376242	0.050043	0.875998	146.875998	-0.734318	-0.361179	-0.574741
2.050253	6.092395	0.332951	64.038978	0.192200	0.481234	0.855262
8.149850	10.523805	5.425201	177.934532	-0.358348	0.651168	0.669005
3.382403	7.511588	10.251530	100.836648	-0.174073	0.426484	-0.887587
5.256502	9.265698	1.826491	108.358651	0.690029	0.468368	0.551807
6.340502	5.713903	10.204014	122.996680	0.724945	0.173069	-0.666710
10.435082	9.525461	7.224810	175.413344	0.667259	0.629500	-0.398114
5.779491	9.006121	0.183621	114.969979	0.658956	0.492823	-0.568244
6.588381	10.576891	5.716625	170.666337	0.015487	-0.808325	0.588532
4.690364	8.398573	3.353647	141.359962	-0.885933	0.330827	-0.325078
0.959925	7.457478	6.557312	76.774746	0.592925	-0.149781	0.791205
7.636685	0.496312	8.809830	57.714288	-0.390855	0.350131	-0.851258
8.250299	4.641257	6.836785	101.580518	-0.772276	-0.058514	0.632586
5.172657	3.181350	6.324549	68.927219	-0.117885	-0.004917	0.993015
0.224682	5.925877	8.695983	136.575293	-0.354072	-0.706165	-0.613159
3.517361	2.807256	8.424263	122.587753	-0.786145	-0.367922	-0.496598
1.918394	9.840217	5.712820	112.958065	0.860269	-0.359988	-0.361035
0.172950	1.801301	10.596252	112.222725	-0.023944	-0.402523	-0.915097
1.745632	4.457891	5.387686	128.049853	-0.402178	-0.636221	0.658389
4.400238	2.450998	5.314281	36.523164	0.461115	-0.335657	-0.821406
0.317058	4.835837	7.302578	135.802088	-0.945601	0.060463	0.319660
4.276169	8.203898	7.372363	108.880255	-0.300110	-0.949388	0.092715
3.699292	2.488873	1.310617	160.223072	-0.491126	-0.824874	-0.279962
10.399554	3.671647	3.070112	143.420059	0.761722	-0.391192	0.516477
9.705670	0.175330	1.103909	150.071665	-0.071314	-0.661365	0.746666
0.563990	8.349444	9.962082	168.441311	-0.465687	0.549830	0.693414
4.960215	3.333662	8.669839	93.508570	0.310366	-0.656799	0.687232
2.756937	7.928436	6.754457	178.311533	-0.505544	-0.437036	0.743926
1.509079	5.026715	3.086970	164.316901	0.663739	-0.471263	0.580829
5.094478	2.323296	3.461881	98.904443	-0.847198	0.496746	-0.188413
1.067156	9.656753	10.195255	155.420586	-0.700608	0.476405	0.531213
7.840090	9.098931	4.567070	132.952355	-0.966578	0.079445	-0.243753
6.676823	5.794425	8.794401	149.554601	-0.516864	0.145128	0.843676
1.453891	4.902656	9.257111	155.757344	-0.441869	0.465217	0.767024
2.585138	10.225771	1.416517	96.035071	0.990270	-0.074603	-0.117472
2.552741	3.141100	3.670000	111.655411	0.209902	-0.878173	0.429830
0.356950	5.305916	4.558694	121.659504	0.443278	-0.506129	-0.739823
6.547421	5.221956	6.954288	153.692586	-0.743397	0.425435	0.516106
8.333474	7.944676	5.560541	156.902280	0.765173	0.041233	0.642503
6.982392	3.507691	2.535031	107.957648	-0.147943	0.850488	-0.504760
3.498093	8.780564	1.423223	142.920666	0.246187	-0.706821	-0.663172
0.110011	4.300932	2.045535	170.769642	-0.098548	0.971341	-0.216300
1.362680	0.168179	8.601464	99.940283	-0.661793	0.693691	0.284295
7.901173	6.736856	0.866201	158.011249	-0.940668	-0.245823	-0.233912
6.635654	4.584542	4.133723	118.119660	0.936368	-0.072052	-0.343545
1.700538	5.979546	4.164312	163.481021	-0.955534	0.040136	0.292137
1.937912	1.694277	10.559608	140.227641	-0.584469	-0.301273	-0.753412
6.812546	8.538275	6.061680	97.076585	-0.792775	0.450230	-0.410853
2.048068	1.948525	5.003229	102.176379	-0.582912	0.561445	0.587361
4.467065	0.731395	2.731323	100.743507	0.609415	-0.590584	0.528984
5.560505	0.278386	9.932848	53.229078	-0.377681	0.788378	-0.485610
8.693607	10.394686	9.548342	142.789915	0.853575	0.319780	0.411278
4.421813	9.641285	9.570545	85.064993	-0.164426	-0.707697	0.687117
7.066650	2.389377	7.598996	59.888033	0.578030	-0.189909	-0.793610
7.445438	0.962702	7.240103	144.448158	0.199889	0.925991	0.320290
5.950240	7.981757	4.800523	144.576235	0.006471	-0.575785	0.817575
10.078842	1.030878	4.424006	106.500000	0.990475	-0.130021	-0.045323
1.230203	3.706812	4.057752	142.286476	0.382293	-0.485585	0.786168
6.074868	1.364658	5.971191	151.250955	0.777721	-0.628606	-0.002189
4.627671	7.475510	0.314560	134.555126	0.726893	-0.415633	0.546695
0.340404	8.125570	8.446326	113.481664	0.398691	-0.329280	0.855932
9.988965	7.040435	7.173908	140.072189	0.756796	0.641639	-0.124739
5.100535	6.928209	4.511651	57.131137	-0.284826	0.669394	0.686138
7.795499	8.462346	8.658019	106.699266	0.455404	0.221101	0.862393
8.312916	1.889292	5.179733	162.571698	-0.979880	-0.137691	0.144485
0.558496	0.458426	6.619451	102.767937	-0.355314	-0.922543	0.150553
4.950403	0.344376	5.924057	175.575725	0.944914	0.245844	-0.216096
8.491994	10.471462	7.785288	102.973258	-0.490013	-0.384693	0.782239
10.374287	3.807086	0.648306	124.955082	0.269365	-0.883734	-0.382697
3.189733	6.318994	3.074067	135.574808	-0.815738	-0.499087	-0.292376
3.973593	9.747339	3.109594	170.884921	0.247667	-0.390604	-0.886617
5.473933	1.289367	4.172168	159.529244	-0.105812	-0.209326	0.972104
4.257179	8.085446	9.275863	164.602848	0.514485	-0.665486	-0.540772
6.676033	1.644473	10.247282	176.912843	0.312460	0.631057	-0.710025
2.953299	9.000344	9.661524	120.251799	-0.082213	-0.482117	-0.872241
8.272921	2.085473	8.619250	82.989618	-0.160999	0.819661	0.549760
6.525085	7.822921	10.269351	169.580800	0.314696	-0.094051	0.944522
0.402778	1.964722	6.395858	63.447121	-0.928288	0.362992	-0.080739
3.101492	0.651953	2.454593	108.088368	-0.039899	0.992909	-0.111984
9.448249	4.081129	4.126759	91.452613	0.592814	0.168295	-0.787559
